"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 01:00","2023","06","02","01:00","","6.6","","4.1","","84","","","","31","","5","","24.1","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 02:00","2023","06","02","02:00","","5.7","","3.8","","87","","","","31","","4","","24.1","","89.30","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 03:00","2023","06","02","03:00","","5.5","","3.7","","88","","","","32","","3","","24.1","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 04:00","2023","06","02","04:00","","5.3","","4.3","","94","","","","19","","6","","24.1","","89.34","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 05:00","2023","06","02","05:00","","6.4","","4.5","","88","","","","22","","9","","24.1","","89.37","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 06:00","2023","06","02","06:00","","7.6","","5.0","","84","","","","35","","7","","32.2","","89.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 07:00","2023","06","02","07:00","","10.4","","6.5","","76","","","","28","","8","","24.1","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 08:00","2023","06","02","08:00","","12.3","","6.2","","66","","","","36","","7","","32.2","","89.41","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 09:00","2023","06","02","09:00","","13.9","","6.6","","61","","","","36","","3","","24.1","","89.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 10:00","2023","06","02","10:00","","15.6","","6.4","","54","","","","2","","9","","32.2","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 11:00","2023","06","02","11:00","","17.1","","6.0","","48","","","","10","","8","","32.2","","89.40","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 12:00","2023","06","02","12:00","","17.9","","6.9","","48","","","","14","","13","","32.2","","89.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 13:00","2023","06","02","13:00","","18.8","","6.7","","45","","","","11","","7","","24.1","","89.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 14:00","2023","06","02","14:00","","19.7","","7.2","","44","","","","10","","13","","24.1","","89.36","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 15:00","2023","06","02","15:00","","20.2","","6.6","","41","","","","11","","7","","24.1","","89.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 16:00","2023","06","02","16:00","","20.4","","5.6","","38","","","","13","","8","","24.1","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 17:00","2023","06","02","17:00","","20.4","","6.2","","39","","","","12","","13","","24.1","","89.30","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 18:00","2023","06","02","18:00","","20.1","","5.6","","38","","","","13","","18","","24.1","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 19:00","2023","06","02","19:00","","19.4","","6.0","","41","","","","16","","14","","16.1","","89.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 20:00","2023","06","02","20:00","","18.8","","7.0","","46","","","","17","","11","","16.1","","89.36","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 21:00","2023","06","02","21:00","","17.8","","7.1","","49","","","","11","","10","","16.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 22:00","2023","06","02","22:00","","16.7","","7.1","","53","","","","10","","7","","16.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-02 23:00","2023","06","02","23:00","","16.0","","6.8","","54","","","","11","","7","","16.1","","89.36","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 00:00","2023","06","03","00:00","","15.6","","6.6","","54","","","","16","","4","","16.1","","89.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 01:00","2023","06","03","01:00","","12.9","","6.5","","65","","","","35","","4","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 02:00","2023","06","03","02:00","","10.6","","6.1","","74","","","","35","","8","","24.1","","89.36","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 03:00","2023","06","03","03:00","","9.6","","6.0","","79","","","","34","","8","","24.1","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 04:00","2023","06","03","04:00","","9.7","","5.3","","74","","","","36","","3","","16.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 05:00","2023","06","03","05:00","","9.8","","5.7","","75","","","","9","","3","","16.1","","89.39","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 06:00","2023","06","03","06:00","","10.7","","6.2","","74","","","","","","0","","16.1","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 07:00","2023","06","03","07:00","","13.0","","6.8","","66","","","","36","","3","","19.3","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 08:00","2023","06","03","08:00","","15.0","","7.2","","59","","","","23","","7","","24.1","","89.42","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 09:00","2023","06","03","09:00","","16.6","","7.9","","56","","","","22","","7","","24.1","","89.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 10:00","2023","06","03","10:00","","18.7","","8.4","","51","","","","31","","4","","24.1","","89.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 11:00","2023","06","03","11:00","","21.1","","6.4","","38","","","","10","","9","","24.1","","89.40","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 12:00","2023","06","03","12:00","","22.2","","7.1","","37","","","","13","","9","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 13:00","2023","06","03","13:00","","23.4","","7.2","","35","","","","8","","19","","24.1","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 14:00","2023","06","03","14:00","","22.1","","6.1","","35","","","","9","","10","","24.1","","89.35","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 15:00","2023","06","03","15:00","","23.4","","5.2","","30","","","","13","","9","","24.1","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 16:00","2023","06","03","16:00","","22.9","","6.8","","35","","","","7","","20","","24.1","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 17:00","2023","06","03","17:00","","22.5","","6.0","","34","","","","11","","19","","24.1","","89.29","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 18:00","2023","06","03","18:00","","22.1","","7.6","","39","","","","10","","15","","24.1","","89.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 19:00","2023","06","03","19:00","","20.3","","8.4","","46","","","","10","","26","","16.1","","89.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 20:00","2023","06","03","20:00","","19.0","","7.9","","48","","","","12","","18","","16.1","","89.29","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 21:00","2023","06","03","21:00","","17.3","","9.2","","59","","","","16","","12","","12.9","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 22:00","2023","06","03","22:00","","16.3","","10.3","","67","","","","17","","16","","12.9","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-03 23:00","2023","06","03","23:00","","15.7","","10.7","","72","","","","19","","9","","12.9","","89.26","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 00:00","2023","06","04","00:00","","14.7","","10.6","","76","","","","18","","8","","12.9","","89.24","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 01:00","2023","06","04","01:00","","14.0","","10.3","","78","","","","16","","8","","12.9","","89.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 02:00","2023","06","04","02:00","","12.4","","9.8","","84","","","","16","","9","","12.9","","89.18","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 03:00","2023","06","04","03:00","","11.9","","9.6","","86","","","","19","","7","","12.9","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 04:00","2023","06","04","04:00","","12.0","","9.1","","83","","","","20","","7","","12.9","","89.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 05:00","2023","06","04","05:00","","12.0","","8.7","","80","","","","19","","8","","8.1","","89.09","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 06:00","2023","06","04","06:00","","12.2","","9.7","","84","","","","21","","6","","8.1","","89.09","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 07:00","2023","06","04","07:00","","14.2","","9.9","","75","","","","21","","6","","6.4","","89.09","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 08:00","2023","06","04","08:00","","17.3","","8.4","","55","","","","18","","12","","8.1","","89.08","","","","","","Smoke"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 09:00","2023","06","04","09:00","","19.4","","7.2","","45","","","","15","","17","","12.9","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 10:00","2023","06","04","10:00","","21.8","","7.4","","39","","","","18","","17","","11.3","","89.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 11:00","2023","06","04","11:00","","23.9","","5.9","","31","","","","18","","17","","16.1","","89.01","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 12:00","2023","06","04","12:00","","24.7","","5.9","","29","","","","20","","13","","12.9","","88.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 13:00","2023","06","04","13:00","","26.9","","5.8","","26","","","","12","","12","","12.9","","88.94","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 14:00","2023","06","04","14:00","","27.4","","4.9","","23","","","","10","","7","","16.1","","88.89","","27","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 15:00","2023","06","04","15:00","","27.6","","4.9","","23","","","","","","0","","12.9","","88.86","","27","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 16:00","2023","06","04","16:00","","28.8","","4.8","","21","","","","18","","13","","12.9","","88.83","","28","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 17:00","2023","06","04","17:00","","28.3","","6.3","","24","","","","14","","21","","16.1","","88.81","","28","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 18:00","2023","06","04","18:00","","27.1","","6.0","","26","","","","16","","23","","16.1","","88.80","","27","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 19:00","2023","06","04","19:00","","26.4","","7.2","","29","","","","14","","34","","12.9","","88.80","","26","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 20:00","2023","06","04","20:00","","24.9","","8.5","","35","","","","16","","23","","16.1","","88.84","","26","","","","Thunderstorms"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 21:00","2023","06","04","21:00","","23.8","","8.1","","36","","","","14","","25","","32.2","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 22:00","2023","06","04","22:00","","21.9","","8.4","","42","","","","14","","21","","16.1","","88.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-04 23:00","2023","06","04","23:00","","19.7","","8.5","","48","","","","16","","14","","16.1","","88.83","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 00:00","2023","06","05","00:00","","18.7","","8.3","","50","","","","15","","6","","16.1","","88.83","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 01:00","2023","06","05","01:00","","17.1","","7.9","","54","","","","","","0","","16.1","","88.84","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 02:00","2023","06","05","02:00","","16.3","","8.6","","60","","","","1","","4","","16.1","","88.85","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 03:00","2023","06","05","03:00","","15.5","","9.2","","66","","","","36","","34","","12.9","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 04:00","2023","06","05","04:00","","13.9","","7.4","","65","","","","35","","30","","16.1","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 05:00","2023","06","05","05:00","","13.3","","5.8","","60","","","","35","","28","","16.1","","89.08","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 06:00","2023","06","05","06:00","","13.3","","5.0","","57","","","","35","","34","","16.1","","89.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 07:00","2023","06","05","07:00","","13.6","","4.5","","54","","","","34","","26","","16.1","","89.16","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 08:00","2023","06","05","08:00","","14.3","","4.2","","51","","","","34","","32","","12.9","","89.16","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 09:00","2023","06","05","09:00","","16.4","","5.2","","47","","","","36","","26","","12.9","","89.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 10:00","2023","06","05","10:00","","17.2","","5.6","","46","","","","36","","20","","12.9","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 11:00","2023","06","05","11:00","","18.6","","6.9","","46","","","","1","","14","","14.5","","89.02","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 12:00","2023","06","05","12:00","","19.4","","6.8","","44","","","","3","","10","","16.1","","88.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 13:00","2023","06","05","13:00","","20.2","","7.3","","43","","","","6","","8","","16.1","","88.92","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 14:00","2023","06","05","14:00","","20.4","","7.4","","43","","","","","","0","","16.1","","88.86","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 15:00","2023","06","05","15:00","","22.5","","7.7","","38","","","","13","","9","","16.1","","88.82","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 16:00","2023","06","05","16:00","","24.0","","7.8","","35","","","","15","","8","","12.9","","88.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 17:00","2023","06","05","17:00","","24.8","","7.1","","32","","","","19","","15","","12.9","","88.74","","25","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 18:00","2023","06","05","18:00","","24.8","","7.9","","34","","","","13","","9","","11.3","","88.72","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 19:00","2023","06","05","19:00","","24.6","","7.9","","34","","","","4","","6","","19.3","","88.72","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 20:00","2023","06","05","20:00","","22.7","","8.2","","39","","","","6","","17","","24.1","","88.77","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 21:00","2023","06","05","21:00","","20.0","","9.8","","51","","","","1","","39","","24.1","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 22:00","2023","06","05","22:00","","14.5","","10.2","","75","","","","36","","36","","19.3","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-05 23:00","2023","06","05","23:00","","13.2","","9.2","","76","","","","36","","47","","19.3","","89.20","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 00:00","2023","06","06","00:00","","12.0","","6.1","","67","","","","36","","43","","19.3","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 01:00","2023","06","06","01:00","","10.9","","4.2","","63","","","","36","","45","","19.3","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 02:00","2023","06","06","02:00","","10.3","","1.4","","54","","","","36","","32","","19.3","","89.43","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 03:00","2023","06","06","03:00","","10.3","","0.4","","50","","","","36","","26","","19.3","","89.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 04:00","2023","06","06","04:00","","9.5","","-1.7","","45","","","","36","","26","","19.3","","89.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 05:00","2023","06","06","05:00","","9.9","","-0.8","","47","","","","31","","9","","24.1","","89.51","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 06:00","2023","06","06","06:00","","10.3","","-1.4","","44","","","","31","","14","","24.1","","89.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 07:00","2023","06","06","07:00","","12.2","","-3.2","","34","","","","36","","6","","12.9","","89.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 08:00","2023","06","06","08:00","","12.4","","-3.6","","33","","","","14","","5","","12.9","","89.48","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 09:00","2023","06","06","09:00","","14.8","","-3.2","","29","","","","2","","4","","16.1","","89.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 10:00","2023","06","06","10:00","","15.1","","-4.5","","25","","","","13","","10","","12.9","","89.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 11:00","2023","06","06","11:00","","17.6","","-2.4","","25","","","","16","","16","","14.5","","89.36","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 12:00","2023","06","06","12:00","","19.1","","-2.1","","24","","","","13","","16","","24.1","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 13:00","2023","06","06","13:00","","20.2","","-1.2","","23","","","","13","","18","","24.1","","89.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 14:00","2023","06","06","14:00","","21.6","","1.3","","26","","","","19","","23","","16.1","","89.13","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 15:00","2023","06","06","15:00","","22.5","","1.7","","25","","","","16","","18","","12.9","","89.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 16:00","2023","06","06","16:00","","22.3","","1.2","","24","","","","17","","19","","12.9","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 17:00","2023","06","06","17:00","","22.7","","1.8","","25","","","","16","","21","","12.9","","88.93","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 18:00","2023","06","06","18:00","","22.1","","1.5","","25","","","","15","","31","","12.9","","88.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 19:00","2023","06","06","19:00","","20.8","","2.2","","29","","","","15","","25","","32.2","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 20:00","2023","06","06","20:00","","19.5","","3.5","","34","","","","15","","27","","32.2","","88.89","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 21:00","2023","06","06","21:00","","18.0","","3.8","","39","","","","15","","23","","32.2","","88.92","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 22:00","2023","06","06","22:00","","16.5","","4.2","","44","","","","16","","20","","24.1","","88.92","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-06 23:00","2023","06","06","23:00","","15.1","","4.9","","50","","","","15","","17","","24.1","","88.91","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 00:00","2023","06","07","00:00","","13.2","","5.4","","59","","","","17","","9","","24.1","","88.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 01:00","2023","06","07","01:00","","12.3","","5.9","","65","","","","16","","8","","24.1","","88.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 02:00","2023","06","07","02:00","","11.8","","6.6","","70","","","","18","","9","","19.3","","88.91","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 03:00","2023","06","07","03:00","","11.8","","7.0","","72","","","","16","","5","","19.3","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 04:00","2023","06","07","04:00","","12.3","","6.9","","69","","","","17","","3","","19.3","","88.89","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 05:00","2023","06","07","05:00","","10.2","","6.3","","77","","","","32","","4","","24.1","","88.91","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 06:00","2023","06","07","06:00","","12.1","","6.9","","70","","","","32","","4","","24.1","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 07:00","2023","06","07","07:00","","14.7","","7.4","","61","","","","19","","11","","32.2","","88.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-06-07 08:00","2023","06","07","08:00","","16.6","","6.9","","53","","","","23","","8","","32.2","","88.92","","","","","","Mostly Cloudy"
