"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 12:00","2024","02","01","12:00","","10.0","","-0.3","","49","","","","18","","12","","64.4","","87.60","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 13:00","2024","02","01","13:00","","10.9","","0.4","","48","","","","17","","13","","64.4","","87.57","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 14:00","2024","02","01","14:00","","12.0","","1.3","","48","","","","19","","16","","48.3","","87.51","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 15:00","2024","02","01","15:00","","12.1","","1.7","","49","","","","17","","10","","48.3","","87.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 16:00","2024","02","01","16:00","","9.7","","1.1","","55","","","","16","","14","","48.3","","87.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 17:00","2024","02","01","17:00","","8.2","","1.7","","63","","","","17","","19","","48.3","","87.47","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 18:00","2024","02","01","18:00","","6.2","","1.2","","70","","","","17","","13","","32.2","","87.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 19:00","2024","02","01","19:00","","7.4","","0.9","","63","","","","20","","8","","24.1","","87.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 20:00","2024","02","01","20:00","","6.8","","0.5","","64","","","","18","","12","","16.1","","87.45","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 21:00","2024","02","01","21:00","","6.8","","-1.2","","57","","","","18","","9","","16.1","","87.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 22:00","2024","02","01","22:00","","4.0","","-1.2","","69","","","","18","","12","","16.1","","87.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-01 23:00","2024","02","01","23:00","","7.3","","-1.7","","53","","","","23","","11","","16.1","","87.37","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 00:00","2024","02","02","00:00","","4.8","","-1.2","","65","","","","25","","5","","24.1","","87.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 01:00","2024","02","02","01:00","","4.0","","-1.6","","67","","","","21","","3","","24.1","","87.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 02:00","2024","02","02","02:00","","1.2","","-1.8","","80","","","","18","","3","","24.1","","87.39","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 03:00","2024","02","02","03:00","","2.1","","-1.6","","77","","","","26","","4","","24.1","","87.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 04:00","2024","02","02","04:00","","0.3","","-1.6","","87","","","","16","","4","","24.1","","87.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 05:00","2024","02","02","05:00","","-0.1","","-1.9","","88","","","","36","","3","","24.1","","87.35","","","","-1","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 06:00","2024","02","02","06:00","","-0.2","","-2.3","","85","","","","20","","10","","24.1","","87.35","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 07:00","2024","02","02","07:00","","1.1","","-2.3","","79","","","","22","","6","","24.1","","87.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 08:00","2024","02","02","08:00","","0.9","","-2.6","","78","","","","","","0","","64.4","","87.35","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 09:00","2024","02","02","09:00","","1.7","","-1.4","","80","","","","17","","8","","64.4","","87.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 10:00","2024","02","02","10:00","","4.3","","-0.9","","68","","","","20","","10","","64.4","","87.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 11:00","2024","02","02","11:00","","6.8","","-0.2","","61","","","","21","","9","","64.4","","87.42","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 12:00","2024","02","02","12:00","","8.9","","-0.1","","53","","","","18","","7","","64.4","","87.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 13:00","2024","02","02","13:00","","10.9","","-0.4","","45","","","","23","","8","","64.4","","87.41","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 14:00","2024","02","02","14:00","","11.9","","-0.6","","42","","","","19","","8","","64.4","","87.39","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 15:00","2024","02","02","15:00","","11.3","","0.7","","48","","","","17","","9","","64.4","","87.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 16:00","2024","02","02","16:00","","9.9","","-0.3","","49","","","","18","","7","","48.3","","87.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 17:00","2024","02","02","17:00","","10.0","","-1.1","","46","","","","18","","5","","32.2","","87.46","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 18:00","2024","02","02","18:00","","4.2","","0.0","","74","","","","5","","11","","24.1","","87.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 19:00","2024","02","02","19:00","","4.0","","0.4","","78","","","","1","","5","","24.1","","87.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 20:00","2024","02","02","20:00","","2.3","","0.6","","89","","","","34","","9","","16.1","","87.60","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 21:00","2024","02","02","21:00","","2.2","","0.2","","86","","","","35","","5","","16.1","","87.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 22:00","2024","02","02","22:00","","3.1","","0.4","","82","","","","35","","8","","16.1","","87.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-02 23:00","2024","02","02","23:00","","2.5","","0.0","","84","","","","34","","8","","16.1","","87.67","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 00:00","2024","02","03","00:00","","3.8","","-0.5","","74","","","","34","","7","","12.9","","87.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 01:00","2024","02","03","01:00","","2.9","","-0.9","","76","","","","36","","9","","16.1","","87.73","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 02:00","2024","02","03","02:00","","4.9","","-0.8","","66","","","","34","","18","","16.1","","87.78","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 03:00","2024","02","03","03:00","","4.7","","-0.7","","68","","","","33","","14","","16.1","","87.82","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 04:00","2024","02","03","04:00","","5.1","","-0.3","","68","","","","34","","19","","16.1","","87.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 05:00","2024","02","03","05:00","","5.2","","-0.2","","68","","","","35","","14","","12.9","","87.93","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 06:00","2024","02","03","06:00","","5.5","","0.4","","70","","","","34","","22","","12.9","","87.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 07:00","2024","02","03","07:00","","5.2","","0.4","","71","","","","33","","22","","12.9","","88.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 08:00","2024","02","03","08:00","","4.6","","0.0","","72","","","","34","","26","","24.1","","88.17","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 09:00","2024","02","03","09:00","","3.8","","0.1","","77","","","","35","","31","","24.1","","88.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 10:00","2024","02","03","10:00","","3.5","","0.4","","81","","","","33","","26","","24.1","","88.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 11:00","2024","02","03","11:00","","3.4","","0.7","","82","","","","34","","32","","14.5","","88.44","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 12:00","2024","02","03","12:00","","2.8","","1.2","","89","","","","34","","21","","8.1","","88.54","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 13:00","2024","02","03","13:00","","2.1","","0.5","","89","","","","35","","23","","6.4","","88.61","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 14:00","2024","02","03","14:00","","2.7","","-0.4","","80","","","","35","","29","","14.5","","88.64","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 15:00","2024","02","03","15:00","","2.3","","-4.0","","63","","","","35","","31","","14.5","","88.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 16:00","2024","02","03","16:00","","1.7","","-5.0","","61","","","","36","","33","","24.1","","88.82","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 17:00","2024","02","03","17:00","","0.9","","-6.9","","56","","","","36","","25","","24.1","","88.94","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 18:00","2024","02","03","18:00","","0.3","","-7.7","","55","","","","36","","31","","24.1","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 19:00","2024","02","03","19:00","","-0.4","","-7.3","","59","","","","1","","26","","24.1","","89.18","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 20:00","2024","02","03","20:00","","-1.1","","-7.3","","63","","","","36","","25","","16.1","","89.27","","","","-7","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 21:00","2024","02","03","21:00","","-2.2","","-6.1","","75","","","","36","","28","","9.7","","89.35","","","","-9","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 22:00","2024","02","03","22:00","","-3.1","","-5.4","","84","","","","33","","21","","8.1","","89.36","","","","-9","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-03 23:00","2024","02","03","23:00","","-3.0","","-6.3","","78","","","","33","","22","","12.9","","89.35","","","","-9","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 00:00","2024","02","04","00:00","","-2.7","","-7.7","","68","","","","33","","16","","12.9","","89.37","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 01:00","2024","02","04","01:00","","-3.3","","-8.5","","67","","","","1","","14","","3.2","","89.40","","","","-8","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 02:00","2024","02","04","02:00","","-4.0","","-6.7","","82","","","","1","","13","","2.0","","89.39","","","","-9","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 03:00","2024","02","04","03:00","","-4.9","","-7.3","","83","","","","4","","20","","3.2","","89.42","","","","-11","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 04:00","2024","02","04","04:00","","-5.4","","-7.5","","85","","","","4","","19","","6.4","","89.39","","","","-12","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 05:00","2024","02","04","05:00","","-5.7","","-7.7","","86","","","","4","","22","","4.0","","89.39","","","","-13","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 06:00","2024","02","04","06:00","","-6.3","","-8.4","","85","","","","5","","24","","4.0","","89.41","","","","-14","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 07:00","2024","02","04","07:00","","-6.6","","-8.2","","89","","","","2","","14","","4.0","","89.39","","","","-12","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 08:00","2024","02","04","08:00","","-6.9","","-8.6","","88","","","","36","","13","","2.8","","89.33","","","","-12","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 09:00","2024","02","04","09:00","","-6.5","","-7.9","","90","","","","5","","10","","2.4","","89.27","","","","-11","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 10:00","2024","02","04","10:00","","-6.1","","-7.8","","88","","","","1","","12","","1.6","","89.25","","","","-11","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 11:00","2024","02","04","11:00","","-6.2","","-7.8","","88","","","","3","","10","","1.2","","89.22","","","","-11","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 12:00","2024","02","04","12:00","","-6.0","","-7.7","","88","","","","2","","13","","1.0","","89.15","","","","-11","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 13:00","2024","02","04","13:00","","-5.9","","-7.7","","87","","","","3","","15","","1.6","","89.05","","","","-12","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 14:00","2024","02","04","14:00","","-5.8","","-7.9","","85","","","","4","","15","","2.4","","88.96","","","","-12","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 15:00","2024","02","04","15:00","","-6.2","","-8.4","","85","","","","6","","13","","2.4","","88.91","","","","-12","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 16:00","2024","02","04","16:00","","-6.0","","-8.2","","85","","","","3","","12","","2.4","","88.86","","","","-11","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 17:00","2024","02","04","17:00","","-6.5","","-8.7","","84","","","","6","","15","","11.3","","88.81","","","","-12","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 18:00","2024","02","04","18:00","","-6.7","","-8.6","","86","","","","10","","15","","16.1","","88.76","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 19:00","2024","02","04","19:00","","-7.0","","-8.6","","88","","","","10","","10","","16.1","","88.69","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 20:00","2024","02","04","20:00","","-7.0","","-8.7","","88","","","","12","","8","","9.7","","88.63","","","","-11","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 21:00","2024","02","04","21:00","","-7.0","","-8.7","","88","","","","16","","14","","9.7","","88.61","","","","-13","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 22:00","2024","02","04","22:00","","-7.1","","-8.8","","88","","","","14","","12","","9.7","","88.55","","","","-12","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-04 23:00","2024","02","04","23:00","","-6.8","","-8.2","","90","","","","16","","12","","9.7","","88.48","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 00:00","2024","02","05","00:00","","-6.6","","-8.1","","89","","","","15","","8","","8.1","","88.42","","","","-10","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 01:00","2024","02","05","01:00","","-6.7","","-8.1","","90","","","","10","","7","","8.1","","88.34","","","","-10","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 02:00","2024","02","05","02:00","","-7.0","","-8.2","","91","","","","17","","8","","9.7","","88.32","","","","-11","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 03:00","2024","02","05","03:00","","-7.4","","-8.2","","94","","","","18","","8","","4.0","","88.28","","","","-11","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 04:00","2024","02","05","04:00","","-8.2","","-8.7","","97","","","","17","","7","","4.0","","88.28","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 05:00","2024","02","05","05:00","","-7.5","","-8.3","","94","","","","15","","10","","4.0","","88.27","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 06:00","2024","02","05","06:00","","-8.2","","-9.1","","93","","","","5","","9","","2.0","","88.23","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 07:00","2024","02","05","07:00","","-10.8","","-12.0","","91","","","","8","","10","","1.6","","88.24","","","","-16","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 08:00","2024","02","05","08:00","","-9.0","","-10.1","","92","","","","30","","8","","6.4","","88.32","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 09:00","2024","02","05","09:00","","-10.1","","-11.2","","91","","","","32","","4","","6.4","","88.32","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 10:00","2024","02","05","10:00","","-8.2","","-9.2","","93","","","","20","","8","","8.1","","88.34","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 11:00","2024","02","05","11:00","","-6.2","","-7.9","","88","","","","10","","3","","16.1","","88.36","","","","-8","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 12:00","2024","02","05","12:00","","-4.2","","-8.2","","74","","","","9","","14","","12.9","","88.33","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 13:00","2024","02","05","13:00","","-3.4","","-7.9","","71","","","","9","","11","","16.1","","88.33","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 14:00","2024","02","05","14:00","","-2.5","","-7.4","","69","","","","10","","6","","12.9","","88.34","","","","-5","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 15:00","2024","02","05","15:00","","-2.4","","-6.9","","71","","","","8","","14","","16.1","","88.35","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 16:00","2024","02","05","16:00","","-4.2","","-7.3","","79","","","","6","","15","","16.1","","88.40","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 17:00","2024","02","05","17:00","","-4.6","","-7.2","","83","","","","5","","12","","12.9","","88.44","","","","-9","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 18:00","2024","02","05","18:00","","-5.0","","-7.4","","84","","","","8","","17","","12.9","","88.48","","","","-11","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 19:00","2024","02","05","19:00","","-5.1","","-7.4","","84","","","","9","","13","","12.9","","88.50","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 20:00","2024","02","05","20:00","","-5.4","","-7.6","","84","","","","9","","8","","12.9","","88.53","","","","-9","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 21:00","2024","02","05","21:00","","-6.1","","-7.9","","87","","","","9","","16","","12.9","","88.53","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 22:00","2024","02","05","22:00","","-6.2","","-8.2","","86","","","","7","","17","","12.9","","88.54","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-05 23:00","2024","02","05","23:00","","-6.4","","-8.1","","88","","","","10","","11","","6.4","","88.54","","","","-11","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 00:00","2024","02","06","00:00","","-7.2","","-8.6","","90","","","","11","","9","","6.4","","88.56","","","","-12","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 01:00","2024","02","06","01:00","","-7.4","","-8.6","","92","","","","13","","11","","4.8","","88.53","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 02:00","2024","02","06","02:00","","-8.1","","-9.1","","93","","","","13","","12","","4.8","","88.52","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 03:00","2024","02","06","03:00","","-8.4","","-9.3","","93","","","","14","","11","","4.8","","88.50","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 04:00","2024","02","06","04:00","","-8.3","","-9.2","","94","","","","18","","9","","4.8","","88.46","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 05:00","2024","02","06","05:00","","-8.2","","-9.2","","93","","","","15","","10","","4.0","","88.44","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 06:00","2024","02","06","06:00","","-8.4","","-9.2","","94","","","","16","","11","","4.0","","88.42","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 07:00","2024","02","06","07:00","","-8.2","","-9.0","","94","","","","13","","9","","3.6","","88.34","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 08:00","2024","02","06","08:00","","-8.2","","-8.9","","94","","","","14","","13","","2.8","","88.35","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 09:00","2024","02","06","09:00","","-8.1","","-8.9","","94","","","","16","","12","","1.2","","88.36","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 10:00","2024","02","06","10:00","","-7.9","","-8.7","","94","","","","15","","14","","0.8","","88.31","","","","-14","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 11:00","2024","02","06","11:00","","-7.4","","-8.2","","94","","","","16","","14","","0.6","","88.28","","","","-13","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 12:00","2024","02","06","12:00","","-7.0","","-7.7","","95","","","","16","","16","","0.6","","88.21","","","","-13","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 13:00","2024","02","06","13:00","","-6.7","","-7.5","","94","","","","16","","19","","3.2","","88.16","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 14:00","2024","02","06","14:00","","-6.7","","-7.4","","95","","","","18","","15","","3.2","","88.08","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 15:00","2024","02","06","15:00","","-6.6","","-7.3","","95","","","","16","","16","","4.8","","88.04","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 16:00","2024","02","06","16:00","","-6.5","","-7.3","","94","","","","16","","15","","4.8","","87.98","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 17:00","2024","02","06","17:00","","-6.6","","-7.2","","95","","","","18","","12","","2.4","","87.96","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 18:00","2024","02","06","18:00","","-7.2","","-7.9","","95","","","","15","","17","","1.6","","87.97","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 19:00","2024","02","06","19:00","","-7.0","","-7.7","","95","","","","18","","12","","3.2","","87.96","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 20:00","2024","02","06","20:00","","-7.2","","-7.9","","94","","","","15","","10","","0.8","","87.95","","","","-12","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 21:00","2024","02","06","21:00","","-7.2","","-8.0","","94","","","","17","","10","","0.4","","87.93","","","","-12","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 22:00","2024","02","06","22:00","","-7.3","","-8.1","","94","","","","16","","10","","1.0","","87.95","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-06 23:00","2024","02","06","23:00","","-7.4","","-8.2","","94","","","","16","","9","","1.0","","87.94","","","","-12","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-07 00:00","2024","02","07","00:00","","-7.5","","-8.3","","94","","","","16","","5","","0.8","","87.94","","","","-10","","Freezing Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-07 01:00","2024","02","07","01:00","","-7.5","","-8.2","","94","","","","29","","5","","2.0","","87.92","","","","-10","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-07 02:00","2024","02","07","02:00","","-7.5","","-8.3","","94","","","","12","","6","","2.8","","87.93","","","","-11","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-07 03:00","2024","02","07","03:00","","-7.4","","-8.2","","94","","","","8","","4","","2.0","","87.92","","","","-9","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2024-02-07 04:00","2024","02","07","04:00","","-7.4","","-8.2","","94","","","","19","","5","","1.0","","87.94","","","","-10","","Fog"
