"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 01:00","2023","12","05","01:00","","4.5","","-7.2","","43","","","","20","","11","","24.1","","88.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 02:00","2023","12","05","02:00","","5.1","","-6.8","","42","","","","22","","14","","24.1","","88.15","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 03:00","2023","12","05","03:00","","3.8","","-6.5","","47","","","","22","","8","","24.1","","88.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 04:00","2023","12","05","04:00","","4.0","","-5.3","","51","","","","16","","3","","24.1","","88.11","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 05:00","2023","12","05","05:00","","3.8","","-5.6","","51","","","","20","","11","","24.1","","88.03","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 06:00","2023","12","05","06:00","","5.7","","-3.6","","51","","","","23","","14","","24.1","","88.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 07:00","2023","12","05","07:00","","1.8","","-4.4","","63","","","","","","0","","24.1","","88.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 08:00","2023","12","05","08:00","","2.9","","-4.2","","59","","","","31","","5","","24.1","","88.02","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 09:00","2023","12","05","09:00","","1.8","","-4.3","","64","","","","20","","9","","64.4","","88.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 10:00","2023","12","05","10:00","","5.0","","-2.4","","59","","","","21","","13","","64.4","","87.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 11:00","2023","12","05","11:00","","7.6","","-0.8","","55","","","","20","","17","","64.4","","87.99","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 12:00","2023","12","05","12:00","","11.8","","0.2","","44","","","","20","","4","","64.4","","87.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 13:00","2023","12","05","13:00","","16.4","","-0.4","","32","","","","24","","20","","24.1","","87.88","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 14:00","2023","12","05","14:00","","16.0","","-0.2","","33","","","","26","","17","","24.1","","87.91","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 15:00","2023","12","05","15:00","","16.9","","-0.2","","31","","","","26","","26","","24.1","","87.95","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 16:00","2023","12","05","16:00","","15.2","","0.0","","35","","","","25","","13","","24.1","","88.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 17:00","2023","12","05","17:00","","8.1","","-1.4","","51","","","","2","","4","","24.1","","88.07","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 18:00","2023","12","05","18:00","","9.5","","0.2","","52","","","","34","","7","","24.1","","88.13","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 19:00","2023","12","05","19:00","","8.0","","1.1","","62","","","","35","","7","","24.1","","88.19","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 20:00","2023","12","05","20:00","","4.9","","0.5","","73","","","","35","","13","","24.1","","88.25","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 21:00","2023","12","05","21:00","","4.7","","0.6","","75","","","","34","","10","","24.1","","88.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 22:00","2023","12","05","22:00","","5.8","","1.8","","75","","","","35","","11","","24.1","","88.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-05 23:00","2023","12","05","23:00","","3.2","","-0.3","","78","","","","35","","11","","24.1","","88.29","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 00:00","2023","12","06","00:00","","0.4","","-1.3","","88","","","","9","","17","","24.1","","88.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 01:00","2023","12","06","01:00","","0.0","","-1.8","","88","","","","3","","9","","24.1","","88.27","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 02:00","2023","12","06","02:00","","-1.4","","-2.7","","91","","","","2","","9","","24.1","","88.25","","","","-5","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 03:00","2023","12","06","03:00","","0.4","","-1.7","","86","","","","34","","3","","24.1","","88.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 04:00","2023","12","06","04:00","","-1.5","","-3.1","","89","","","","36","","3","","24.1","","88.21","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 05:00","2023","12","06","05:00","","-0.7","","-2.5","","87","","","","34","","15","","24.1","","88.21","","","","-5","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 06:00","2023","12","06","06:00","","-0.3","","-2.0","","88","","","","35","","13","","24.1","","88.24","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 07:00","2023","12","06","07:00","","0.4","","-2.0","","84","","","","35","","12","","24.1","","88.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 08:00","2023","12","06","08:00","","0.1","","-1.7","","87","","","","1","","7","","24.1","","88.25","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 09:00","2023","12","06","09:00","","1.3","","-0.8","","86","","","","36","","10","","32.2","","88.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 10:00","2023","12","06","10:00","","4.0","","0.7","","79","","","","1","","10","","32.2","","88.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 11:00","2023","12","06","11:00","","5.4","","2.6","","82","","","","2","","11","","24.1","","88.22","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 12:00","2023","12","06","12:00","","6.7","","2.6","","75","","","","2","","8","","24.1","","88.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 13:00","2023","12","06","13:00","","7.7","","-0.7","","55","","","","8","","21","","24.1","","87.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 14:00","2023","12","06","14:00","","7.3","","-1.6","","53","","","","7","","19","","24.1","","87.92","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 15:00","2023","12","06","15:00","","6.5","","-1.7","","56","","","","7","","20","","24.1","","87.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 16:00","2023","12","06","16:00","","4.6","","2.2","","84","","","","3","","18","","24.1","","87.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 17:00","2023","12","06","17:00","","4.1","","0.8","","79","","","","2","","14","","24.1","","87.78","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 18:00","2023","12","06","18:00","","3.0","","1.8","","92","","","","2","","14","","24.1","","87.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 19:00","2023","12","06","19:00","","2.3","","0.8","","90","","","","35","","15","","24.1","","87.67","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 20:00","2023","12","06","20:00","","2.2","","1.0","","91","","","","1","","14","","24.1","","87.63","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 21:00","2023","12","06","21:00","","2.4","","1.0","","91","","","","36","","11","","24.1","","87.61","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 22:00","2023","12","06","22:00","","1.6","","0.1","","90","","","","35","","15","","24.1","","87.53","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-06 23:00","2023","12","06","23:00","","1.8","","-0.1","","87","","","","34","","11","","24.1","","87.50","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-07 00:00","2023","12","07","00:00","","1.8","","0.5","","91","","","","34","","19","","11.3","","87.50","","","","","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-07 01:00","2023","12","07","01:00","","1.1","","0.5","","96","","","","35","","18","","6.4","","87.50","","","","","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-07 02:00","2023","12","07","02:00","","0.4","","0.3","","99","","","","35","","16","","2.4","","87.53","","","","","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-07 03:00","2023","12","07","03:00","","0.7","","0.5","","99","","","","1","","17","","6.4","","87.54","","","","","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-07 04:00","2023","12","07","04:00","","0.6","","0.3","","98","","","","36","","21","","6.4","","87.57","","","","","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-12-07 05:00","2023","12","07","05:00","","0.4","","0.2","","99","","","","35","","16","","3.2","","87.61","","","","","","Snow,Fog"
