Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Flag,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather,COP,Q_heat_kW,Q_cool_kW,HP_load_kWh_per_unit,AC_load_kWh_per_unit,Total_HP_AC_load_kWh_per_unit,source_file
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 00:00,2026,6,1,00:00,,4.6,,2.1,,84.0,,,,33.0,,48.0,,11.3,,89.49,,,,,,Rain,13.62850467289721,1.675,0.0,0.15363020744042502,0.0,0.15363020744042502,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 01:00,2026,6,1,01:00,,4.4,,2.2,,86.0,,,,32.0,,38.0,,11.3,,89.45,,,,,,Rain,13.502314814814799,1.7,0.0,0.15738042173838523,0.0,0.15738042173838523,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 02:00,2026,6,1,02:00,,4.3,,2.5,,88.0,,,,32.0,,43.0,,8.1,,89.44,,,,,,"Rain,Fog",13.440092165898623,1.7125,0.0,0.15927160123435619,0.0,0.15927160123435619,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 03:00,2026,6,1,03:00,,4.6,,2.6,,87.0,,,,33.0,,45.0,,6.4,,89.35,,,,,,"Moderate Rain,Fog",13.62850467289721,1.675,0.0,0.15363020744042502,0.0,0.15363020744042502,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 04:00,2026,6,1,04:00,,4.3,,2.6,,88.0,,,,32.0,,51.0,,8.1,,89.32,,,,,,"Moderate Rain,Fog",13.440092165898623,1.7125,0.0,0.15927160123435619,0.0,0.15927160123435619,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 05:00,2026,6,1,05:00,,4.7,,2.8,,88.0,,,,33.0,,43.0,,9.7,,89.31,,,,,,"Rain,Fog",13.69248826291079,1.6625,0.0,0.1517711726384366,0.0,0.1517711726384366,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 06:00,2026,6,1,06:00,,5.4,,3.6,,88.0,,,,33.0,,46.0,,8.1,,89.29,,,,,,"Rain,Fog",14.157766990291245,1.575,0.0,0.13905794616835265,0.0,0.13905794616835265,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 07:00,2026,6,1,07:00,,6.3,,4.3,,87.0,,,,33.0,,54.0,,14.5,,89.27,,,,,,Rain,14.80456852791879,1.4625,0.0,0.12348384193382471,0.0,0.12348384193382471,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 08:00,2026,6,1,08:00,,6.8,,5.0,,88.0,,,,34.0,,57.0,,11.3,,89.28,,,,,,Rain,15.190104166666675,1.4,0.0,0.11520658323332754,0.0,0.11520658323332754,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 09:00,2026,6,1,09:00,,7.0,,5.0,,87.0,,,,33.0,,45.0,,12.9,,89.31,,,,,,Rain,15.35,1.375,0.0,0.11197068403908794,0.0,0.11197068403908794,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 10:00,2026,6,1,10:00,,7.3,,5.6,,89.0,,,,34.0,,44.0,,8.1,,89.35,,,,,,"Rain,Fog",15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 11:00,2026,6,1,11:00,,7.2,,5.4,,88.0,,,,34.0,,41.0,,9.7,,89.44,,,,,,"Rain,Fog",15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 12:00,2026,6,1,12:00,,6.9,,5.0,,87.0,,,,34.0,,50.0,,9.7,,89.45,,,,,,"Rain,Fog",15.269633507853383,1.3875,0.0,0.11358327618721084,0.0,0.11358327618721084,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 13:00,2026,6,1,13:00,,6.7,,4.8,,87.0,,,,34.0,,51.0,,12.9,,89.55,,,,,,Rain,15.11139896373056,1.4125,0.0,0.1168406051774388,0.0,0.1168406051774388,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 14:00,2026,6,1,14:00,,6.8,,4.7,,87.0,,,,34.0,,46.0,,14.5,,89.58,,,,,,Rain,15.190104166666675,1.4,0.0,0.11520658323332754,0.0,0.11520658323332754,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 15:00,2026,6,1,15:00,,6.6,,4.8,,88.0,,,,34.0,,49.0,,12.9,,89.56,,,,,,Rain,15.033505154639192,1.425,0.0,0.11848534201954383,0.0,0.11848534201954383,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 16:00,2026,6,1,16:00,,7.0,,4.9,,86.0,,,,33.0,,49.0,,16.1,,89.54,,,,,,Rain,15.35,1.375,0.0,0.11197068403908794,0.0,0.11197068403908794,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 17:00,2026,6,1,17:00,,7.1,,5.3,,88.0,,,,34.0,,42.0,,11.3,,89.56,,,,,,Rain,15.431216931216948,1.3625,0.0,0.11036880678895925,0.0,0.11036880678895925,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 18:00,2026,6,1,18:00,,7.3,,5.6,,89.0,,,,34.0,,39.0,,9.7,,89.58,,,,,,"Rain,Fog",15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 19:00,2026,6,1,19:00,,7.2,,5.5,,89.0,,,,33.0,,44.0,,8.1,,89.61,,,,,,"Rain,Fog",15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 20:00,2026,6,1,20:00,,7.2,,5.4,,89.0,,,,33.0,,41.0,,8.1,,89.6,,,,,,"Rain,Fog",15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 21:00,2026,6,1,21:00,,7.1,,5.4,,89.0,,,,33.0,,40.0,,6.4,,89.57,,,,,,"Rain,Fog",15.431216931216948,1.3625,0.0,0.11036880678895925,0.0,0.11036880678895925,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 22:00,2026,6,1,22:00,,7.1,,5.4,,89.0,,,,33.0,,39.0,,6.4,,89.63,,,,,,"Rain,Fog",15.431216931216948,1.3625,0.0,0.11036880678895925,0.0,0.11036880678895925,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-01 23:00,2026,6,1,23:00,,7.3,,5.6,,89.0,,,,33.0,,40.0,,8.1,,89.57,,,,,,"Rain,Fog",15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 00:00,2026,6,2,00:00,,7.2,,5.6,,89.0,,,,33.0,,39.0,,9.7,,89.54,,,,,,"Rain,Fog",15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 01:00,2026,6,2,01:00,,7.1,,5.6,,90.0,,,,33.0,,42.0,,6.4,,89.51,,,,,,"Rain,Fog",15.431216931216948,1.3625,0.0,0.11036880678895925,0.0,0.11036880678895925,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 02:00,2026,6,2,02:00,,7.2,,5.4,,89.0,,,,34.0,,34.0,,8.1,,89.48,,,,,,"Rain,Fog",15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 03:00,2026,6,2,03:00,,7.3,,5.4,,87.0,,,,34.0,,39.0,,16.1,,89.45,,,,,,,15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 04:00,2026,6,2,04:00,,7.2,,5.2,,87.0,,,,34.0,,44.0,,12.9,,89.4,,,,,,Rain,15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 05:00,2026,6,2,05:00,,7.2,,5.1,,86.0,,,,34.0,,43.0,,6.4,,89.47,,,,,,"Rain,Fog",15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 06:00,2026,6,2,06:00,,7.0,,5.7,,91.0,,,,34.0,,39.0,,8.1,,89.44,,,,,,"Rain,Fog",15.35,1.375,0.0,0.11197068403908794,0.0,0.11197068403908794,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 07:00,2026,6,2,07:00,,7.2,,5.7,,90.0,,,,34.0,,35.0,,9.7,,89.47,,,,,,"Rain,Fog",15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 08:00,2026,6,2,08:00,,7.7,,5.5,,86.0,,,,35.0,,33.0,,24.1,,89.5,,,,,,Rain,15.937158469945343,1.2875,0.0,0.10098255614606556,0.0,0.10098255614606556,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 09:00,2026,6,2,09:00,,7.7,,5.5,,86.0,,,,34.0,,39.0,,19.3,,89.51,,,,,,Rain,15.937158469945343,1.2875,0.0,0.10098255614606556,0.0,0.10098255614606556,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 10:00,2026,6,2,10:00,,7.9,,5.9,,87.0,,,,35.0,,39.0,,19.3,,89.52,,,,,,Rain,16.113259668508267,1.2625,0.0,0.09793952511572102,0.0,0.09793952511572102,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 11:00,2026,6,2,11:00,,8.3,,5.6,,83.0,,,,35.0,,40.0,,24.1,,89.52,,,,,,Rain,16.477401129943512,1.2125,0.0,0.0919820418309617,0.0,0.0919820418309617,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 12:00,2026,6,2,12:00,,8.3,,5.8,,84.0,,,,35.0,,40.0,,24.1,,89.53,,,,,,Rain,16.477401129943512,1.2125,0.0,0.0919820418309617,0.0,0.0919820418309617,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 13:00,2026,6,2,13:00,,8.3,,6.4,,88.0,,,,35.0,,29.0,,19.3,,89.55,,,,,,Rain,16.477401129943512,1.2125,0.0,0.0919820418309617,0.0,0.0919820418309617,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 14:00,2026,6,2,14:00,,8.3,,6.3,,87.0,,,,35.0,,39.0,,19.3,,89.57,,,,,,Rain,16.477401129943512,1.2125,0.0,0.0919820418309617,0.0,0.0919820418309617,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 15:00,2026,6,2,15:00,,8.1,,6.5,,90.0,,,,36.0,,31.0,,14.5,,89.59,,,,,,Rain,16.293296089385493,1.2375,0.0,0.09493935367735289,0.0,0.09493935367735289,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 16:00,2026,6,2,16:00,,8.2,,6.9,,91.0,,,,36.0,,36.0,,11.3,,89.62,,,,,,Rain,16.384831460674146,1.225,0.0,0.09345534030516035,0.0,0.09345534030516035,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 17:00,2026,6,2,17:00,,8.1,,6.7,,91.0,,,,1.0,,30.0,,19.3,,89.67,,,,,,Rain,16.293296089385493,1.2375,0.0,0.09493935367735289,0.0,0.09493935367735289,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 18:00,2026,6,2,18:00,,7.9,,6.8,,93.0,,,,35.0,,28.0,,8.1,,89.67,,,,,,"Rain,Fog",16.113259668508267,1.2625,0.0,0.09793952511572102,0.0,0.09793952511572102,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 19:00,2026,6,2,19:00,,8.2,,6.7,,90.0,,,,34.0,,23.0,,16.1,,89.67,,,,,,,16.384831460674146,1.225,0.0,0.09345534030516035,0.0,0.09345534030516035,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 20:00,2026,6,2,20:00,,7.7,,6.3,,91.0,,,,35.0,,25.0,,11.3,,89.67,,,,,,Rain,15.937158469945343,1.2875,0.0,0.10098255614606556,0.0,0.10098255614606556,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 21:00,2026,6,2,21:00,,7.5,,6.3,,92.0,,,,35.0,,23.0,,12.9,,89.69,,,,,,,15.764864864864863,1.3125,0.0,0.10406844676838677,0.0,0.10406844676838677,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 22:00,2026,6,2,22:00,,7.4,,6.1,,91.0,,,,34.0,,17.0,,16.1,,89.69,,,,,,,15.6801075268817,1.325,0.0,0.10562746442653878,0.0,0.10562746442653878,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-02 23:00,2026,6,2,23:00,,7.4,,6.3,,93.0,,,,35.0,,10.0,,12.9,,89.69,,,,,,Cloudy,15.6801075268817,1.325,0.0,0.10562746442653878,0.0,0.10562746442653878,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 00:00,2026,6,3,00:00,,7.3,,6.1,,92.0,,,,34.0,,16.0,,16.1,,89.66,,,,,,,15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 01:00,2026,6,3,01:00,,7.3,,6.0,,91.0,,,,34.0,,9.0,,12.9,,89.65,,,,,,,15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 02:00,2026,6,3,02:00,,7.3,,5.7,,90.0,,,,33.0,,13.0,,16.1,,89.61,,,,,,Cloudy,15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 03:00,2026,6,3,03:00,,7.2,,5.6,,89.0,,,,32.0,,13.0,,16.1,,89.58,,,,,,,15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 04:00,2026,6,3,04:00,,6.9,,5.5,,91.0,,,,34.0,,11.0,,32.2,,89.54,,,,,,,15.269633507853383,1.3875,0.0,0.11358327618721084,0.0,0.11358327618721084,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 05:00,2026,6,3,05:00,,5.9,,4.8,,93.0,,,,36.0,,7.0,,48.3,,89.51,,,,,,Mainly Clear,14.509950248756201,1.5125,0.0,0.13029851705811774,0.0,0.13029851705811774,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 06:00,2026,6,3,06:00,,6.1,,5.2,,94.0,,,,,,0.0,,64.4,,89.49,,,,,,,14.655778894472377,1.4875,0.0,0.12686974969998271,0.0,0.12686974969998271,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 07:00,2026,6,3,07:00,,8.0,,5.7,,85.0,,,,34.0,,5.0,,64.4,,89.45,,,,,,,16.202777777777776,1.25,0.0,0.09643408194753986,0.0,0.09643408194753986,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 08:00,2026,6,3,08:00,,9.8,,6.6,,80.0,,,,6.0,,7.0,,64.4,,89.43,,,,,,Mainly Clear,18.003086419753096,1.025,0.0,0.07116835247728437,0.0,0.07116835247728437,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 09:00,2026,6,3,09:00,,10.2,,5.9,,75.0,,,,,,0.0,,48.3,,89.4,,,,,,,18.458860759493657,0.9750000000000001,0.0,0.06602520144008234,0.0,0.06602520144008234,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 10:00,2026,6,3,10:00,,12.9,,7.5,,70.0,,,,13.0,,8.0,,64.4,,89.37,,,,,,,22.263358778625914,0.6375,0.0,0.0357931167495286,0.0,0.0357931167495286,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 11:00,2026,6,3,11:00,,13.2,,8.7,,74.0,,,,11.0,,6.0,,64.4,,89.32,,,,,,Mostly Cloudy,22.78515624999998,0.6000000000000001,0.0,0.03291616663809364,0.0,0.03291616663809364,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 12:00,2026,6,3,12:00,,14.8,,9.2,,69.0,,,,14.0,,12.0,,48.3,,89.27,,,,,,,26.040178571428594,0.3999999999999999,0.0,0.01920109720555458,0.0,0.01920109720555458,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 13:00,2026,6,3,13:00,,15.9,,8.9,,63.0,,,,14.0,,16.0,,48.3,,89.22,,,,,,,28.876237623762307,0.26249999999999996,0.0,0.011363149322818471,0.0,0.011363149322818471,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 14:00,2026,6,3,14:00,,16.4,,8.7,,60.0,,,,12.0,,18.0,,48.3,,89.16,,,,,,Mostly Cloudy,30.380208333333258,0.20000000000000018,0.0,0.008229041659523428,0.0,0.008229041659523428,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 15:00,2026,6,3,15:00,,17.2,,8.9,,58.0,,,,14.0,,14.0,,48.3,,89.1,,,,,,,33.14204545454541,0.10000000000000009,0.0,0.003771644093948234,0.0,0.003771644093948234,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 16:00,2026,6,3,16:00,,18.1,,9.5,,57.0,,,,14.0,,20.0,,48.3,,89.04,,,,,,,36.91772151898744,0.0,0.01630000000000023,0.0,0.000551902965883771,0.000551902965883771,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 17:00,2026,6,3,17:00,,17.9,,9.4,,57.0,,,,13.0,,16.0,,48.3,,88.96,,,,,,Mostly Cloudy,36.00617283950607,0.012500000000000178,0.0,0.00043395336876393676,0.0,0.00043395336876393676,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 18:00,2026,6,3,18:00,,16.6,,8.9,,60.0,,,,16.0,,23.0,,32.2,,88.92,,,,,,,31.026595744680925,0.17499999999999982,0.0,0.007050402880164557,0.0,0.007050402880164557,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 19:00,2026,6,3,19:00,,16.3,,9.3,,63.0,,,,12.0,,28.0,,32.2,,88.91,,,,,,,30.067010309278384,0.2124999999999999,0.0,0.008834433396194054,0.0,0.008834433396194054,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 20:00,2026,6,3,20:00,,15.2,,9.1,,67.0,,,,12.0,,24.0,,32.2,,88.91,,,,,,Mainly Clear,27.004629629629598,0.3500000000000001,0.0,0.01620092576718672,0.0,0.01620092576718672,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 21:00,2026,6,3,21:00,,13.2,,10.1,,81.0,,,,13.0,,21.0,,32.2,,88.9,,,,,,,22.78515624999998,0.6000000000000001,0.0,0.03291616663809364,0.0,0.03291616663809364,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 22:00,2026,6,3,22:00,,12.1,,9.7,,86.0,,,,14.0,,22.0,,24.1,,88.89,,,,,,,20.98201438848924,0.7375,0.0,0.04393643922509851,0.0,0.04393643922509851,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-03 23:00,2026,6,3,23:00,,11.0,,9.3,,90.0,,,,15.0,,21.0,,19.3,,88.85,,,,,,Mostly Cloudy,19.44333333333333,0.875,0.0,0.05625321446939825,0.0,0.05625321446939825,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 00:00,2026,6,4,00:00,,10.4,,9.4,,93.0,,,,16.0,,15.0,,9.7,,88.82,,,,,,Haze,18.695512820512793,0.95,0.0,0.06351791530944634,0.0,0.06351791530944634,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 01:00,2026,6,4,01:00,,10.5,,9.4,,93.0,,,,15.0,,17.0,,12.9,,88.77,,,,,,,18.816129032258065,0.9375,0.0,0.06228034459111949,0.0,0.06228034459111949,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 02:00,2026,6,4,02:00,,10.4,,9.3,,93.0,,,,16.0,,17.0,,9.7,,88.72,,,,,,Haze,18.695512820512793,0.95,0.0,0.06351791530944634,0.0,0.06351791530944634,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 03:00,2026,6,4,03:00,,10.3,,9.2,,93.0,,,,14.0,,15.0,,8.1,,88.66,,,,,,Haze,18.57643312101912,0.9624999999999999,0.0,0.06476620092576713,0.0,0.06476620092576713,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 04:00,2026,6,4,04:00,,10.1,,9.0,,93.0,,,,13.0,,14.0,,8.1,,88.61,,,,,,Haze,18.342767295597508,0.9875,0.0,0.06729491685239147,0.0,0.06729491685239147,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 05:00,2026,6,4,05:00,,10.1,,8.9,,93.0,,,,15.0,,15.0,,8.1,,88.59,,,,,,Haze,18.342767295597508,0.9875,0.0,0.06729491685239147,0.0,0.06729491685239147,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 06:00,2026,6,4,06:00,,10.1,,8.9,,92.0,,,,15.0,,12.0,,4.0,,88.58,,,,,,"Drizzle,Fog,Haze",18.342767295597508,0.9875,0.0,0.06729491685239147,0.0,0.06729491685239147,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 07:00,2026,6,4,07:00,,10.2,,9.2,,93.0,,,,17.0,,5.0,,4.0,,88.57,,,,,,Fog,18.458860759493657,0.9750000000000001,0.0,0.06602520144008234,0.0,0.06602520144008234,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 08:00,2026,6,4,08:00,,11.2,,9.4,,89.0,,,,15.0,,4.0,,8.1,,88.56,,,,,,Fog,19.706081081081063,0.8500000000000001,0.0,0.053917366706669,0.0,0.053917366706669,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 09:00,2026,6,4,09:00,,13.9,,9.6,,75.0,,,,16.0,,7.0,,9.7,,88.54,,,,,,Fog,24.10330578512392,0.5125,0.0,0.026578304474541452,0.0,0.026578304474541452,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 10:00,2026,6,4,10:00,,14.1,,9.6,,74.0,,,,20.0,,5.0,,32.2,,88.55,,,,,,,24.508403361344584,0.48750000000000004,0.0,0.024863920795473983,0.0,0.024863920795473983,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 11:00,2026,6,4,11:00,,16.6,,9.4,,62.0,,,,24.0,,9.0,,64.4,,88.53,,,,,,Mostly Cloudy,31.026595744680925,0.17499999999999982,0.0,0.007050402880164557,0.0,0.007050402880164557,en_climate_hourly_AB_3031092_06-2026_P1H.csv
-114.01,51.12,CALGARY INTL A,3031092,2026-06-04 12:00,2026,6,4,12:00,,17.7,,6.7,,48.0,,,,35.0,,22.0,,64.4,,88.53,,,,,,Rain Showers,35.13855421686742,0.03750000000000009,0.0,0.0013340048002743064,0.0,0.0013340048002743064,en_climate_hourly_AB_3031092_06-2026_P1H.csv
